8.11	199.31685	80.87201	762.7317	199.26108	81.02087	760.45842
8.12	199.01547	81.97709	757.6368	199.08931	81.63041	759.75199
8.13	199.01547	81.57525	760.07187	198.92915	82.24281	759.10294
8.14	198.71409	83.68495	757.13051	198.78042	82.85573	758.50723
8.15	198.66385	83.45054	756.60431	198.6433	83.46431	757.96143
8.16	198.66385	83.91936	759.46999	198.51772	84.06809	757.45228
8.17	198.31224	85.09142	757.74612	198.40385	84.66766	756.95855
8.18	197.77129	84.92914	755.78369	198.30274	85.2633	756.47153
8.19	198.54666	85.79466	756.11664	198.21418	85.8573	755.98995
8.2	197.77129	86.66017	756.50238	198.1348	86.45033	755.5095
8.21	198.31224	86.49789	754.71947	198.06198	87.04243	755.02719
8.22	197.96062	88.13877	754.58443	197.99164	87.63405	754.54638
8.23	197.96062	88.13877	754.62669	197.9207	88.22317	754.07008
8.24	197.80992	88.90898	751.88881	197.84639	88.81011	753.60197
8.25	197.96062	89.54524	753.71788	197.76604	89.39561	753.14667
8.26	197.23034	89.79768	753.69957	197.67718	89.98121	752.69922
8.27	198.18437	90.52551	751.5509	197.57781	90.56927	752.25731
8.28	197.14019	91.42053	750.71243	197.46426	91.16113	751.82507
8.29	197.77129	91.09597	752.92931	197.33568	91.75796	751.40172
8.3	197.02297	92.5926	751.39336	197.19073	92.36146	750.98044
8.31	196.90577	92.827	751.00838	197.03021	92.96977	750.56343
8.32	196.90577	93.53024	750.72639	196.85427	93.58121	750.15892
8.33	196.78857	94.46788	748.21953	196.66209	94.19344	749.77975
8.34	196.20253	94.93671	748.209	196.45315	94.80403	749.44069
8.35	196.7779	95.1285	749.92599	196.22746	95.41248	749.14498
8.36	195.62716	96.53497	748.52417	195.9845	96.01918	748.88637
8.37	196.01073	96.27925	748.25172	195.72638	96.6237	748.66116
8.38	195.37143	97.55786	748.59749	195.45424	97.22802	748.46383
8.39	194.98786	97.81358	749.35898	195.17038	97.83319	748.28579
8.4	195.14768	97.98406	748.62297	194.8767	98.4419	748.12041
8.41	194.44444	99.39053	747.43988	194.57422	99.05647	747.9693
8.42	194.22069	99.3479	750.22713	194.26523	99.6767	747.83831
8.43	193.97563	100.09376	747.04842	193.95154	100.30329	747.73459
8.44	193.53025	101.35959	745.93727	193.63449	100.93498	747.67918
8.45	193.49005	101.16536	745.76691	193.31531	101.56926	747.68963
